区域,小区名称,户型,面积,价格(万),单价(元/平米),地址,朝向,装修,楼层,年代
吴中,朗诗东吴绿郡（吴中城南）,3室 2厅,140.92平,398万,28242元/平,吴中区枫津路与广建路交叉口,南北,精装,中区/24层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,141.0平,310万,21985元/平,东吴南路137号,南北,毛坯,高区/16层,暂无数据
吴中,水香七村（吴中龙西）,3室 1厅,89.76平,153万,17045元/平,盘蠡路426号,南,中装,中区/6层,暂无数据
吴中,合景领峰（吴中木渎）,3室 2厅,101.0平,235万,23267元/平,金枫路268号,南北,精装,低区/25层,暂无数据
吴中,苏香名园（吴中木渎）,3室 2厅,106.83平,174万,16287元/平,长江路168号,南北,精装,高区/6层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,137.6平,302万,21947元/平,东吴南路137号,暂无数据,精装,低区/5层,暂无数据
吴中,吴中二村（吴中龙西）,3室 2厅,116.2平,195万,16781元/平,宝带西路与水香街交叉口,南北,精装,中区/6层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,122.7平,280万,22819元/平,东吴南路137号,南北,精装,中区/6层,暂无数据
吴中,盘蠡村（吴中龙西）,4室 2厅,75.0平,194万,25866元/平,盘蠡路341号,南北,简装,高区/6层,暂无数据
吴中,石湖嘉苑（吴中城南）,2室 2厅,94.7平,154万,16261元/平,石湖西路99号,暂无数据,毛坯,高区/4层,暂无数据
吴中,新城金郡北区（吴中城南）,3室 2厅,136.38平,215万,15764元/平,越湖路南邵昂路66号,南北,毛坯,低区/17层,暂无数据
吴中,龙西路28号（吴中龙西）,3室 2厅,137.07平,280万,20427元/平,龙西路28号,暂无数据,中装,高区/18层,暂无数据
吴中,旭辉美澜城（吴中郭巷）,2室 1厅,79.0平,130万,16455元/平,尹中路66号,南北,毛坯,低区/32层,暂无数据
吴中,蜜蜂城（吴中城南）,1室 1厅,44.64平,29万,6496元/平,苏蠡路68号,北,中装,高区/14层,暂无数据
吴中,苏苑新村南区、东区（吴中苏苑）,2室 1厅,51.0平,90万,17647元/平,苏苑街9号,南,中装,高区/6层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,134.43平,286万,21275元/平,东吴南路137号,南北,毛坯,低区/16层,暂无数据
吴中,招商雍华府（吴中木渎）,3室 2厅,97.0平,205万,21134元/平,金枫南路8号,南,豪装,高区/27层,暂无数据
吴中,朗诗东吴绿郡（吴中城南）,3室 2厅,141.98平,383万,26975元/平,吴中区枫津路与广建路交叉口,南北,精装,低区/24层,暂无数据
吴中,朗诗东吴绿郡（吴中城南）,2室 2厅,88.93平,235万,26425元/平,吴中区枫津路与广建路交叉口,南,精装,高区/18层,暂无数据
吴中,城市新贵（吴中城南）,2室 2厅,88.36平,153万,17315元/平,天灵路98号,南北,中装,中区/5层,暂无数据
吴中,阳光水榭花园（吴中城南）,2室 2厅,89.65平,194万,21639元/平,东吴南路137号,南北,精装,低区/9层,暂无数据
吴中,水香五村（吴中龙西）,3室 2厅,127.75平,150万,11741元/平,龙西路369号,南北,精装,高区/5层,暂无数据
吴中,盘蠡村（吴中龙西）,3室 1厅,83.36平,163万,19577元/平,盘蠡路341号,南,精装,低区/6层,暂无数据
吴中,中海独墅岛（吴中郭巷）,4室 2厅,242.18平,628万,25931元/平,墅蒲路与东方大道交汇处,(进门)南北,毛坯,地上3层,2015年建
吴中,新城石湖公馆（吴中越溪）,3室 2厅,115.0平,220万,19130元/平,苏街309号,南北,精装,中区/27层,暂无数据
吴中,宝带花园（吴中郭巷）,2室 2厅,105.13平,195万,18548元/平,宝带西路282-284号,南,中装,高区/6层,暂无数据
吴中,石湖华城（吴中越溪）,2室 2厅,81.34平,177万,21760元/平,吴中大道1083号,南,中装,中区/5层,暂无数据
吴中,瑞景苑（吴中木渎）,3室 2厅,90.25平,180万,19944元/平,新华路与向阳路交汇处,暂无数据,毛坯,高区/6层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,119.5平,266万,22259元/平,东吴南路137号,南北,毛坯,中区/6层,暂无数据
吴中,水香七村（吴中龙西）,2室 1厅,71.5平,126万,17622元/平,盘蠡路426号,南北,精装,低区/6层,暂无数据
吴中,广枫苑（吴中城南）,3室 2厅,99.6平,190万,19076元/平,广建路20号,南北,中装,低区/5层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,101.25平,225万,22222元/平,东吴南路137号,南北,精装,中区/11层,暂无数据
吴中,万达华府（吴中城南）,3室 2厅,139.84平,312万,22311元/平,友新路与石湖西路交汇处,南北,精装,低区/28层,暂无数据
吴中,先奇园（吴中龙西）,2室 2厅,85.0平,133万,15647元/平,水香街161号,南,中装,中区/6层,1999年建
吴中,招商雍华府（吴中木渎）,3室 2厅,128.8平,225万,17468元/平,金枫南路8号,南北,毛坯,高区/27层,暂无数据
吴中,新城金郡北区（吴中城南）,2室 2厅,89.0平,165万,18539元/平,越湖路南邵昂路66号,南北,精装,中区/17层,暂无数据
吴中,锦和加州北区（吴中越溪）,2室 2厅,72.8平,135万,18543元/平,越湖路1111号,暂无数据,精装,高区/6层,暂无数据
吴中,湖滨花园（吴中郭巷）,3室 2厅,131.28平,205万,15615元/平,通达路2088号,西南,中装,低区/27层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,128.57平,335万,26055元/平,东吴南路137号,南北,豪装,低区/3层,暂无数据
吴中,美之国花园（吴中龙西）,4室 2厅,168.0平,286万,17023元/平,盘蠡路189号,南,精装,高区/6层,暂无数据
吴中,吴中村（吴中龙西）,3室 2厅,83.16平,133万,15993元/平,吴中西路与水香街交汇,南北,简装,高区/6层,暂无数据
吴中,美之国花园（吴中龙西）,2室 2厅,100.32平,212万,21132元/平,盘蠡路189号,南,精装,中区/17层,暂无数据
吴中,美之国花园（吴中龙西）,5室 3厅,162.05平,291万,17957元/平,盘蠡路189号,南,中装,高区/6层,暂无数据
吴中,新城金郡南区二期（吴中城南）,2室 2厅,90.33平,174万,19262元/平,邵昂路66号,南,精装,中区/17层,暂无数据
吴中,中茵星墅湾（吴中郭巷）,2室 2厅,115.0平,310万,26956元/平,星港街和独墅湖大道交汇处,南,精装,高区/18层,暂无数据
吴中,宝怡大厦（吴中城南）,2室 2厅,92.8平,189万,20366元/平,东吴南路198号,南北,精装,高区/27层,暂无数据
吴中,先奇园（吴中龙西）,3室 1厅,83.01平,154万,18551元/平,水香街161号,暂无数据,中装,低区/6层,暂无数据
吴中,水香街266号（吴中龙西）,3室 2厅,112.03平,174万,15531元/平,水香街268号,暂无数据,精装,高区/6层,暂无数据
吴中,龙西新村莫厘苑三期（吴中龙西）,3室 2厅,117.49平,175万,14894元/平,城西街与龙西街的交叉口,南,精装,高区/5层,暂无数据
吴中,碧波二村（吴中城南）,3室 2厅,117.32平,200万,17047元/平,白云街56号,南北,精装,中区/5层,暂无数据
吴中,中茵星墅湾（吴中郭巷）,3室 2厅,136.2平,335万,24596元/平,星港街和独墅湖大道交汇处,南北,精装,高区/27层,暂无数据
吴中,中茵星墅湾（吴中郭巷）,3室 2厅,135.0平,347万,25703元/平,星港街和独墅湖大道交汇处,南北,精装,中区/27层,暂无数据
吴中,翠坊新村（吴中木渎）,2室 1厅,62.24平,89万,14299元/平,木东路乐园路514号,南北,精装,中区/5层,暂无数据
吴中,清水湾花园（吴中城南）,2室 2厅,103.68平,196万,18904元/平,澄湖西路111号,南北,精装,中区/11层,暂无数据
吴中,石湖华城（吴中越溪）,2室 1厅,68.0平,123万,18088元/平,吴中大道1083号,南,精装,中区/18层,暂无数据
吴中,湖岸名家南区（吴中郭巷）,2室 2厅,88.68平,184万,20748元/平,通达路1555号,南北,精装,低区/6层,暂无数据
吴中,清水湾花园（吴中城南）,2室 2厅,88.51平,184万,20788元/平,澄湖西路111号,南北,精装,高区/11层,暂无数据
吴中,石湖华城（吴中越溪）,3室 2厅,129.36平,222万,17161元/平,吴中大道1083号,南,毛坯,低区/18层,暂无数据
吴中,石湖华城（吴中越溪）,3室 2厅,129.0平,235万,18217元/平,吴中大道1083号,南北,中装,中区/18层,暂无数据
吴中,石湖华城（吴中越溪）,3室 2厅,106.92平,238万,22259元/平,吴中大道1083号,南北,精装,低区/5层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,101.65平,250万,24594元/平,东吴南路137号,南北,豪装,高区/6层,暂无数据
吴中,龙西新村（吴中龙西）,2室 1厅,57.85平,90万,15557元/平,城西街与龙西街的交叉口,南,简装,低区/6层,暂无数据
吴中,华锦苑（吴中城南）,3室 2厅,105.85平,210万,19839元/平,天灵路200号,南北,精装,中区/8层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,207.0平,358万,17294元/平,东吴南路137号,南北,精装,高区/5层,暂无数据
吴中,美之国花园（吴中龙西）,2室 2厅,89.8平,205万,22828元/平,盘蠡路189号,暂无数据,简装,中区/6层,暂无数据
吴中,碧波二村（吴中城南）,4室 2厅,128.84平,184万,14281元/平,白云街56号,南北,中装,高区/5层,暂无数据
吴中,首开常青藤（吴中尹山湖）,3室 2厅,102.0平,206万,20196元/平,郭巷街道环湖路399号,暂无数据,毛坯,高区/27层,2015年建
吴中,首开常青藤（吴中尹山湖）,2室 2厅,85.94平,164万,19083元/平,郭巷街道环湖路399号,暂无数据,毛坯,中区/27层,暂无数据
吴中,湖岸名家北区（吴中郭巷）,3室 2厅,110.65平,245万,22141元/平,通达路1599号,南,精装,中区/16层,暂无数据
吴中,富利广场（吴中越溪）,1室 1厅,43.28平,43万,9935元/平,吴山街899号,南,毛坯,中区/9层,暂无数据
吴中,新城金郡北区（吴中城南）,3室 2厅,134.0平,253万,18880元/平,越湖路南邵昂路66号,南北,毛坯,中区/17层,暂无数据
吴中,南溪苑（吴中越溪）,2室 2厅,92.6平,194万,20950元/平,南溪江路和溪秀路交叉口,南北,毛坯,低区/5层,暂无数据
吴中,万达华府（吴中城南）,4室 2厅,139.95平,388万,27724元/平,友新路与石湖西路交汇处,南北,精装,中区/28层,暂无数据
吴中,宝怡大厦（吴中城南）,2室 1厅,71.4平,143万,20028元/平,东吴南路198号,南,精装,中区/27层,暂无数据
吴中,合景领峰（吴中木渎）,1室 1厅,39.0平,47万,12051元/平,金枫路268号,暂无数据,精装,高区/26层,暂无数据
吴中,合景领峰（吴中木渎）,1室 1厅,40.73平,62万,15222元/平,金枫路268号,暂无数据,精装,中区/26层,暂无数据
吴中,合景领峰（吴中木渎）,1室 1厅,41.0平,48万,11707元/平,金枫路268号,暂无数据,精装,高区/26层,暂无数据
吴中,枫华紫园（吴中木渎）,2室 2厅,88.0平,174万,19772元/平,金枫南路289号,暂无数据,毛坯,低区/26层,暂无数据
吴中,中天和景苑（吴中城南）,2室 2厅,86.0平,176万,20465元/平,苏蠡路58号,南北,毛坯,低区/16层,暂无数据
吴中,阳光水榭花园（吴中城南）,2室 2厅,87.43平,194万,22189元/平,东吴南路137号,南,毛坯,高区/16层,暂无数据
吴中,中天和景苑（吴中城南）,2室 1厅,127.91平,282万,22046元/平,苏蠡路58号,南北,毛坯,中区/31层,暂无数据
吴中,阳光水榭花园（吴中城南）,2室 2厅,87.43平,200万,22875元/平,东吴南路137号,南,毛坯,高区/16层,暂无数据
吴中,合景领峰（吴中木渎）,2室 1厅,45.0平,70万,15555元/平,金枫路268号,南,中装,低区/26层,暂无数据
吴中,新吴苑（吴中龙西）,4室 2厅,191.0平,307万,16073元/平,宝带西路211号,南北,中装,高区/6层,暂无数据
吴中,碧波二村（吴中城南）,3室 1厅,87.0平,152万,17471元/平,白云街56号,南北,精装,低区/5层,暂无数据
吴中,吴中村（吴中龙西）,3室 1厅,79.46平,148万,18625元/平,吴中西路与水香街交汇,南,中装,低区/6层,暂无数据
吴中,聚宝苑（吴中龙西）,3室 2厅,100.31平,180万,17944元/平,宝带西路182号,南北,精装,中区/7层,暂无数据
吴中,华锦苑（吴中城南）,2室 2厅,90.0平,168万,18666元/平,天灵路200号,暂无数据,精装,中区/12层,暂无数据
吴中,公交一村（吴中城南）,4室 2厅,134.7平,205万,15219元/平,枫津路54号,暂无数据,精装,高区/6层,暂无数据
吴中,港澳桂苑（吴中城南）,3室 2厅,116.0平,150万,12931元/平,天灵路112号,南,中装,高区/7层,暂无数据
吴中,中海独墅岛（吴中郭巷）,4室 2厅,143.24平,307万,21432元/平,墅蒲路与东方大道交汇处,南北,毛坯,低区/33层,暂无数据
吴中,小石城6区香樟园（吴中城南）,3室 2厅,96.1平,153万,15920元/平,小石湖路6号,南北,毛坯,低区/25层,暂无数据
吴中,吴中二村（吴中龙西）,3室 1厅,82.4平,169万,20509元/平,宝带西路与水香街交叉口,南,精装,中区/6层,暂无数据
吴中,阳光水榭花园（吴中城南）,2室 2厅,98.98平,225万,22731元/平,东吴南路137号,南,精装,低区/5层,暂无数据
吴中,湖岸名家南区（吴中郭巷）,2室 2厅,76.21平,165万,21650元/平,通达路1555号,南北,精装,高区/6层,暂无数据
吴中,清水湾花园（吴中城南）,2室 2厅,82.33平,157万,19069元/平,澄湖西路111号,南北,中装,中区/11层,暂无数据
吴中,湖岸名家南区（吴中郭巷）,2室 2厅,74.11平,158万,21319元/平,通达路1555号,南北,精装,高区/6层,暂无数据
吴中,永新大成珺（吴中木渎）,2室 2厅,88.77平,169万,19037元/平,金枫路980号,南,精装,中区/26层,暂无数据
吴中,越湖家天下（吴中城南）,3室 2厅,137.38平,300万,21837元/平,吴中大道99号,南北,毛坯,低区/6层,暂无数据
吴中,越湖家天下（吴中城南）,3室 2厅,93.17平,208万,22324元/平,吴中大道99号,南北,毛坯,中区/6层,暂无数据
吴中,石湖之韵（吴中越溪）,2室 2厅,95.8平,188万,19624元/平,吴中大道国际教育园东侧圣陶路,南北,毛坯,低区/7层,暂无数据
吴中,石湖华城（吴中越溪）,3室 2厅,127.95平,225万,17584元/平,吴中大道1083号,东南,毛坯,中区/18层,暂无数据
吴中,小石城6区香樟园（吴中城南）,3室 2厅,93.0平,175万,18817元/平,小石湖路6号,南,精装,高区/18层,暂无数据
吴中,首开国风华府（吴中城南）,3室 2厅,134.67平,245万,18192元/平,开发区兴昂路北侧、西塘河西侧,南北,毛坯,高区/7层,暂无数据
吴中,越湖家天下（吴中城南）,3室 2厅,140.0平,301万,21500元/平,吴中大道99号,南北,毛坯,高区/6层,暂无数据
吴中,石湖华城（吴中越溪）,2室 2厅,75.8平,143万,18865元/平,吴中大道1083号,南北,简装,高区/19层,暂无数据
吴中,新城石湖公馆（吴中越溪）,3室 2厅,93.12平,191万,20511元/平,苏街309号,南,毛坯,高区/6层,暂无数据
吴中,万业湖墅金典（吴中郭巷）,4室 2厅,168.0平,340万,20238元/平,东方大道1233号,南北,毛坯,中区/18层,暂无数据
吴中,小石城2区玉兰园（吴中城南）,4室 2厅,151.0平,327万,21655元/平,小石湖路6号,南北,精装,中区/22层,暂无数据
吴中,合景领峰（吴中木渎）,2室 1厅,45.0平,63万,14066元/平,金枫路268号,东,精装,中区/22层,暂无数据
吴中,小石城6区香樟园（吴中城南）,3室 2厅,87.0平,173万,19885元/平,小石湖路6号,南北,精装,高区/18层,暂无数据
吴中,水香五村（吴中龙西）,2室 1厅,69.27平,113万,16312元/平,龙西路369号,南,中装,中区/5层,暂无数据
吴中,吴中开发区商贸城（吴中城南）,2室 1厅,88.72平,123万,13863元/平,天灵路与广建路交界处,南,精装,高区/6层,暂无数据
吴中,合景领峰（吴中木渎）,3室 2厅,89.04平,198万,22237元/平,金枫路268号,南,精装,高区/26层,暂无数据
吴中,合景领峰（吴中木渎）,3室 2厅,89.04平,195万,21900元/平,金枫路268号,南,毛坯,中区/26层,暂无数据
吴中,阳光水榭花园（吴中城南）,3室 2厅,115.0平,250万,21739元/平,东吴南路137号,南北,精装,中区/5层,暂无数据
吴中,水香二村（吴中龙西）,3室 2厅,126.3平,195万,15439元/平,吴中西路168号,南北,中装,中区/4层,暂无数据
吴中,港澳桂苑（吴中城南）,3室 2厅,116.0平,174万,15000元/平,天灵路112号,南北,精装,低区/5层,暂无数据
吴中,水香五村（吴中龙西）,2室 1厅,60.2平,100万,16611元/平,龙西路369号,南北,中装,中区/6层,暂无数据
